Automatic Weather Station,Global Solar Radiation(watt/square meter),Direct Solar Radiation(watt/square meter),Diffuse Radiation(watt/square meter),Datetime
Kau Sai Chau,0.0,0.0,0.0,2024-01-09 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-09 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-09 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-09 04:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-09 05:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-09 06:00:00
Kau Sai Chau,13.0,0.0,12.666666666666666,2024-01-09 07:00:00
Kau Sai Chau,126.33333333333333,107.0,87.5,2024-01-09 08:00:00
Kau Sai Chau,356.6666666666667,426.6666666666667,155.5,2024-01-09 09:00:00
Kau Sai Chau,562.1666666666666,575.6666666666666,202.5,2024-01-09 10:00:00
Kau Sai Chau,664.5,633.0,209.16666666666666,2024-01-09 11:00:00
Kau Sai Chau,709.3333333333334,605.5,251.16666666666666,2024-01-09 12:00:00
Kau Sai Chau,667.1666666666666,538.8333333333334,268.5,2024-01-09 13:00:00
Kau Sai Chau,532.0,430.6666666666667,245.0,2024-01-09 14:00:00
Kau Sai Chau,295.1666666666667,194.33333333333334,189.0,2024-01-09 15:00:00
Kau Sai Chau,187.5,169.0,125.66666666666667,2024-01-09 16:00:00
Kau Sai Chau,40.333333333333336,19.833333333333332,36.333333333333336,2024-01-09 17:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-09 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-09 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-09 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-09 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-09 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-09 23:00:00
King's Park,0.0,0.0,0.0,2024-01-09 00:00:00
King's Park,0.0,0.0,0.0,2024-01-09 01:00:00
King's Park,0.0,0.0,0.0,2024-01-09 02:00:00
King's Park,0.0,0.0,0.0,2024-01-09 03:00:00
King's Park,0.0,0.0,0.0,2024-01-09 04:00:00
King's Park,0.0,0.0,0.0,2024-01-09 05:00:00
King's Park,0.0,0.0,0.0,2024-01-09 06:00:00
King's Park,15.333333333333334,0.0,13.833333333333334,2024-01-09 07:00:00
King's Park,125.0,83.83333333333333,87.33333333333333,2024-01-09 08:00:00
King's Park,364.8333333333333,481.0,126.33333333333333,2024-01-09 09:00:00
King's Park,554.0,620.3333333333334,169.66666666666666,2024-01-09 10:00:00
King's Park,654.5,637.5,200.83333333333334,2024-01-09 11:00:00
King's Park,708.0,597.3333333333334,261.6666666666667,2024-01-09 12:00:00
King's Park,610.3333333333334,364.6666666666667,336.3333333333333,2024-01-09 13:00:00
King's Park,518.8333333333334,287.0,331.1666666666667,2024-01-09 14:00:00
King's Park,390.6666666666667,327.3333333333333,223.5,2024-01-09 15:00:00
King's Park,206.16666666666666,190.66666666666666,140.83333333333334,2024-01-09 16:00:00
King's Park,36.5,17.5,34.666666666666664,2024-01-09 17:00:00
King's Park,0.0,0.0,0.0,2024-01-09 18:00:00
King's Park,0.0,0.0,0.0,2024-01-09 19:00:00
King's Park,0.0,0.0,0.0,2024-01-09 20:00:00
King's Park,0.0,0.0,0.0,2024-01-09 21:00:00
King's Park,0.0,0.0,0.0,2024-01-09 22:00:00
King's Park,0.0,0.0,0.0,2024-01-09 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-10 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-10 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-10 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-10 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-10 04:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-10 05:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-10 06:00:00
Kau Sai Chau,37.333333333333336,130.16666666666666,21.166666666666668,2024-01-10 07:00:00
Kau Sai Chau,210.0,474.8333333333333,71.33333333333333,2024-01-10 08:00:00
Kau Sai Chau,419.0,666.0,101.16666666666667,2024-01-10 09:00:00
Kau Sai Chau,582.6666666666666,747.6666666666666,118.33333333333333,2024-01-10 10:00:00
Kau Sai Chau,689.6666666666666,783.6666666666666,128.83333333333334,2024-01-10 11:00:00
Kau Sai Chau,728.5,788.0,136.83333333333334,2024-01-10 12:00:00
Kau Sai Chau,697.8333333333334,761.3333333333334,142.16666666666666,2024-01-10 13:00:00
Kau Sai Chau,602.6666666666666,725.1666666666666,133.5,2024-01-10 14:00:00
Kau Sai Chau,441.6666666666667,630.1666666666666,119.5,2024-01-10 15:00:00
Kau Sai Chau,241.66666666666666,459.5,88.33333333333333,2024-01-10 16:00:00
Kau Sai Chau,58.166666666666664,137.66666666666666,36.0,2024-01-10 17:00:00
Kau Sai Chau,0.3333333333333333,0.0,0.3333333333333333,2024-01-10 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-10 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-10 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-10 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-10 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-10 23:00:00
King's Park,0.0,0.0,0.0,2024-01-10 00:00:00
King's Park,0.0,0.0,0.0,2024-01-10 01:00:00
King's Park,0.0,0.0,0.0,2024-01-10 02:00:00
King's Park,0.0,0.0,0.0,2024-01-10 03:00:00
King's Park,0.0,0.0,0.0,2024-01-10 04:00:00
King's Park,0.0,0.0,0.0,2024-01-10 05:00:00
King's Park,0.0,0.0,0.0,2024-01-10 06:00:00
King's Park,30.333333333333332,63.0,20.666666666666668,2024-01-10 07:00:00
King's Park,211.16666666666666,499.5,65.33333333333333,2024-01-10 08:00:00
King's Park,413.5,684.1666666666666,91.83333333333333,2024-01-10 09:00:00
King's Park,578.8333333333334,770.0,111.5,2024-01-10 10:00:00
King's Park,683.5,803.1666666666666,126.0,2024-01-10 11:00:00
King's Park,721.6666666666666,802.5,135.83333333333334,2024-01-10 12:00:00
King's Park,688.8333333333334,775.5,140.5,2024-01-10 13:00:00
King's Park,575.6666666666666,691.3333333333334,143.66666666666666,2024-01-10 14:00:00
King's Park,420.3333333333333,602.6666666666666,124.5,2024-01-10 15:00:00
King's Park,228.16666666666666,413.3333333333333,96.83333333333333,2024-01-10 16:00:00
King's Park,48.666666666666664,84.66666666666667,36.0,2024-01-10 17:00:00
King's Park,0.0,0.0,0.16666666666666666,2024-01-10 18:00:00
King's Park,0.0,0.0,0.0,2024-01-10 19:00:00
King's Park,0.0,0.0,0.0,2024-01-10 20:00:00
King's Park,0.0,0.0,0.0,2024-01-10 21:00:00
King's Park,0.0,0.0,0.0,2024-01-10 22:00:00
King's Park,0.0,0.0,0.0,2024-01-10 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-11 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-11 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-11 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-11 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-11 04:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-11 05:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-11 06:00:00
Kau Sai Chau,37.0,50.0,28.666666666666668,2024-01-11 07:00:00
Kau Sai Chau,191.33333333333334,332.8333333333333,91.0,2024-01-11 08:00:00
Kau Sai Chau,386.6666666666667,503.1666666666667,144.66666666666666,2024-01-11 09:00:00
Kau Sai Chau,550.1666666666666,561.1666666666666,198.33333333333334,2024-01-11 10:00:00
Kau Sai Chau,625.5,530.0,239.16666666666666,2024-01-11 11:00:00
Kau Sai Chau,606.5,283.3333333333333,373.5,2024-01-11 12:00:00
Kau Sai Chau,402.0,22.166666666666668,377.3333333333333,2024-01-11 13:00:00
Kau Sai Chau,364.0,85.16666666666667,305.0,2024-01-11 14:00:00
Kau Sai Chau,357.3333333333333,192.5,258.5,2024-01-11 15:00:00
Kau Sai Chau,204.83333333333334,200.0,132.66666666666666,2024-01-11 16:00:00
Kau Sai Chau,49.166666666666664,57.833333333333336,39.0,2024-01-11 17:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-11 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-11 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-11 20:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-01-11 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-11 22:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-01-11 23:00:00
King's Park,0.0,0.0,0.0,2024-01-11 00:00:00
King's Park,0.0,0.0,0.0,2024-01-11 01:00:00
King's Park,0.0,0.0,0.0,2024-01-11 02:00:00
King's Park,0.0,0.0,0.0,2024-01-11 03:00:00
King's Park,0.0,0.0,0.0,2024-01-11 04:00:00
King's Park,0.0,0.0,0.0,2024-01-11 05:00:00
King's Park,0.0,0.0,0.0,2024-01-11 06:00:00
King's Park,23.5,5.0,20.166666666666668,2024-01-11 07:00:00
King's Park,195.33333333333334,358.3333333333333,85.16666666666667,2024-01-11 08:00:00
King's Park,393.3333333333333,519.0,140.83333333333334,2024-01-11 09:00:00
King's Park,546.0,577.3333333333334,192.66666666666666,2024-01-11 10:00:00
King's Park,676.5,627.1666666666666,232.66666666666666,2024-01-11 11:00:00
King's Park,565.3333333333334,233.33333333333334,422.5,2024-01-11 12:00:00
King's Park,517.5,53.333333333333336,425.6666666666667,2024-01-11 13:00:00
King's Park,358.5,27.0,296.6666666666667,2024-01-11 14:00:00
King's Park,329.3333333333333,118.66666666666667,248.66666666666666,2024-01-11 15:00:00
King's Park,186.33333333333334,173.66666666666666,130.66666666666666,2024-01-11 16:00:00
King's Park,46.666666666666664,40.833333333333336,39.833333333333336,2024-01-11 17:00:00
King's Park,0.16666666666666666,0.0,0.3333333333333333,2024-01-11 18:00:00
King's Park,0.0,0.0,0.0,2024-01-11 19:00:00
King's Park,0.0,0.0,0.0,2024-01-11 20:00:00
King's Park,0.0,0.0,0.0,2024-01-11 21:00:00
King's Park,0.0,0.0,0.0,2024-01-11 22:00:00
King's Park,0.0,0.0,0.0,2024-01-11 23:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-01-12 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-12 01:00:00
Kau Sai Chau,0.0,0.5,0.0,2024-01-12 02:00:00
Kau Sai Chau,0.0,0.6666666666666666,0.0,2024-01-12 03:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-01-12 04:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-12 05:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-01-12 06:00:00
Kau Sai Chau,30.833333333333332,3.0,29.333333333333332,2024-01-12 07:00:00
Kau Sai Chau,112.16666666666667,1.6666666666666667,110.33333333333333,2024-01-12 08:00:00
Kau Sai Chau,323.6666666666667,279.6666666666667,179.66666666666666,2024-01-12 09:00:00
Kau Sai Chau,548.3333333333334,545.5,202.66666666666666,2024-01-12 10:00:00
Kau Sai Chau,660.3333333333334,615.0,211.66666666666666,2024-01-12 11:00:00
Kau Sai Chau,719.3333333333334,612.8333333333334,249.83333333333334,2024-01-12 12:00:00
Kau Sai Chau,504.6666666666667,112.33333333333333,405.8333333333333,2024-01-12 13:00:00
Kau Sai Chau,451.8333333333333,50.0,408.1666666666667,2024-01-12 14:00:00
Kau Sai Chau,344.1666666666667,93.33333333333333,289.6666666666667,2024-01-12 15:00:00
Kau Sai Chau,228.5,313.1666666666667,119.16666666666667,2024-01-12 16:00:00
Kau Sai Chau,56.5,93.66666666666667,40.166666666666664,2024-01-12 17:00:00
Kau Sai Chau,0.3333333333333333,0.0,0.3333333333333333,2024-01-12 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-12 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-12 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-12 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-12 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-12 23:00:00
King's Park,0.0,0.0,0.0,2024-01-12 00:00:00
King's Park,0.0,0.0,0.0,2024-01-12 01:00:00
King's Park,0.0,0.0,0.0,2024-01-12 02:00:00
King's Park,0.0,0.0,0.0,2024-01-12 03:00:00
King's Park,0.0,0.0,0.0,2024-01-12 04:00:00
King's Park,0.0,0.0,0.0,2024-01-12 05:00:00
King's Park,0.0,0.0,0.0,2024-01-12 06:00:00
King's Park,28.166666666666668,0.16666666666666666,25.0,2024-01-12 07:00:00
King's Park,95.0,3.1666666666666665,87.0,2024-01-12 08:00:00
King's Park,396.5,335.6666666666667,203.0,2024-01-12 09:00:00
King's Park,552.5,581.1666666666666,194.83333333333334,2024-01-12 10:00:00
King's Park,663.6666666666666,638.0,214.33333333333334,2024-01-12 11:00:00
King's Park,684.6666666666666,544.3333333333334,275.3333333333333,2024-01-12 12:00:00
King's Park,470.5,37.833333333333336,424.8333333333333,2024-01-12 13:00:00
King's Park,442.0,89.83333333333333,383.5,2024-01-12 14:00:00
King's Park,304.0,31.5,271.3333333333333,2024-01-12 15:00:00
King's Park,215.33333333333334,200.33333333333334,152.16666666666666,2024-01-12 16:00:00
King's Park,43.833333333333336,34.666666666666664,39.333333333333336,2024-01-12 17:00:00
King's Park,0.3333333333333333,0.0,0.5,2024-01-12 18:00:00
King's Park,0.0,0.0,0.0,2024-01-12 19:00:00
King's Park,0.0,0.0,0.0,2024-01-12 20:00:00
King's Park,0.0,0.0,0.0,2024-01-12 21:00:00
King's Park,0.0,0.0,0.0,2024-01-12 22:00:00
King's Park,0.0,0.0,0.0,2024-01-12 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-13 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-13 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-13 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-13 03:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-01-13 04:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-13 05:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-13 06:00:00
Kau Sai Chau,25.0,2.1666666666666665,24.166666666666668,2024-01-13 07:00:00
Kau Sai Chau,102.66666666666667,0.16666666666666666,101.0,2024-01-13 08:00:00
Kau Sai Chau,290.8333333333333,127.33333333333333,227.5,2024-01-13 09:00:00
Kau Sai Chau,360.0,24.5,337.3333333333333,2024-01-13 10:00:00
Kau Sai Chau,517.1666666666666,291.5,292.6666666666667,2024-01-13 11:00:00
Kau Sai Chau,682.5,458.3333333333333,325.6666666666667,2024-01-13 12:00:00
Kau Sai Chau,420.1666666666667,49.0,370.3333333333333,2024-01-13 13:00:00
Kau Sai Chau,435.3333333333333,122.66666666666667,352.5,2024-01-13 14:00:00
Kau Sai Chau,373.6666666666667,115.33333333333333,308.1666666666667,2024-01-13 15:00:00
Kau Sai Chau,294.0,324.6666666666667,169.5,2024-01-13 16:00:00
Kau Sai Chau,60.833333333333336,93.5,46.0,2024-01-13 17:00:00
Kau Sai Chau,0.16666666666666666,0.0,0.16666666666666666,2024-01-13 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-13 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-13 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-13 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-13 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-13 23:00:00
King's Park,0.0,0.0,0.0,2024-01-13 00:00:00
King's Park,0.0,0.0,0.0,2024-01-13 01:00:00
King's Park,0.0,0.0,0.0,2024-01-13 02:00:00
King's Park,0.0,0.0,0.0,2024-01-13 03:00:00
King's Park,0.0,0.0,0.0,2024-01-13 04:00:00
King's Park,0.0,0.0,0.0,2024-01-13 05:00:00
King's Park,0.0,0.0,0.0,2024-01-13 06:00:00
King's Park,26.166666666666668,0.0,23.0,2024-01-13 07:00:00
King's Park,103.66666666666667,0.3333333333333333,95.16666666666667,2024-01-13 08:00:00
King's Park,229.83333333333334,9.833333333333334,207.0,2024-01-13 09:00:00
King's Park,357.6666666666667,81.33333333333333,281.8333333333333,2024-01-13 10:00:00
King's Park,694.8333333333334,530.3333333333334,306.8333333333333,2024-01-13 11:00:00
King's Park,726.0,430.1666666666667,392.6666666666667,2024-01-13 12:00:00
King's Park,438.1666666666667,37.0,391.5,2024-01-13 13:00:00
King's Park,514.8333333333334,174.16666666666666,370.8333333333333,2024-01-13 14:00:00
King's Park,484.3333333333333,479.6666666666667,239.33333333333334,2024-01-13 15:00:00
King's Park,276.6666666666667,574.6666666666666,97.5,2024-01-13 16:00:00
King's Park,57.833333333333336,76.0,41.333333333333336,2024-01-13 17:00:00
King's Park,0.0,0.0,0.3333333333333333,2024-01-13 18:00:00
King's Park,0.0,0.0,0.0,2024-01-13 19:00:00
King's Park,0.0,0.0,0.0,2024-01-13 20:00:00
King's Park,0.0,0.0,0.0,2024-01-13 21:00:00
King's Park,0.0,0.0,0.0,2024-01-13 22:00:00
King's Park,0.0,0.0,0.0,2024-01-13 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-14 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-14 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-14 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-14 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-14 04:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-14 05:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-14 06:00:00
Kau Sai Chau,35.333333333333336,82.66666666666667,24.333333333333332,2024-01-14 07:00:00
Kau Sai Chau,144.16666666666666,110.16666666666667,119.83333333333333,2024-01-14 08:00:00
Kau Sai Chau,179.33333333333334,0.3333333333333333,176.66666666666666,2024-01-14 09:00:00
Kau Sai Chau,324.8333333333333,8.166666666666666,313.1666666666667,2024-01-14 10:00:00
Kau Sai Chau,699.1666666666666,524.5,312.1666666666667,2024-01-14 11:00:00
Kau Sai Chau,833.5,755.5,255.16666666666666,2024-01-14 12:00:00
Kau Sai Chau,660.1666666666666,569.5,226.0,2024-01-14 13:00:00
Kau Sai Chau,634.0,641.6666666666666,211.16666666666666,2024-01-14 14:00:00
Kau Sai Chau,285.8333333333333,120.5,209.83333333333334,2024-01-14 15:00:00
Kau Sai Chau,236.5,387.6666666666667,112.0,2024-01-14 16:00:00
Kau Sai Chau,76.16666666666667,174.5,46.333333333333336,2024-01-14 17:00:00
Kau Sai Chau,0.3333333333333333,0.0,0.3333333333333333,2024-01-14 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-14 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-14 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-14 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-14 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-14 23:00:00
King's Park,0.0,0.0,0.0,2024-01-14 00:00:00
King's Park,0.0,0.0,0.0,2024-01-14 01:00:00
King's Park,0.0,0.0,0.0,2024-01-14 02:00:00
King's Park,0.0,0.0,0.0,2024-01-14 03:00:00
King's Park,0.0,0.0,0.0,2024-01-14 04:00:00
King's Park,0.0,0.0,0.0,2024-01-14 05:00:00
King's Park,0.0,0.0,0.0,2024-01-14 06:00:00
King's Park,38.833333333333336,43.166666666666664,27.166666666666668,2024-01-14 07:00:00
King's Park,129.16666666666666,57.5,110.5,2024-01-14 08:00:00
King's Park,185.16666666666666,0.6666666666666666,171.83333333333334,2024-01-14 09:00:00
King's Park,358.8333333333333,28.166666666666668,319.3333333333333,2024-01-14 10:00:00
King's Park,685.5,603.3333333333334,205.5,2024-01-14 11:00:00
King's Park,745.0,818.5,150.5,2024-01-14 12:00:00
King's Park,610.1666666666666,343.1666666666667,338.0,2024-01-14 13:00:00
King's Park,514.0,272.0,307.1666666666667,2024-01-14 14:00:00
King's Park,258.6666666666667,108.66666666666667,209.0,2024-01-14 15:00:00
King's Park,187.16666666666666,156.83333333333334,146.16666666666666,2024-01-14 16:00:00
King's Park,38.333333333333336,12.5,36.5,2024-01-14 17:00:00
King's Park,0.0,0.0,0.16666666666666666,2024-01-14 18:00:00
King's Park,0.0,0.0,0.0,2024-01-14 19:00:00
King's Park,0.0,0.0,0.0,2024-01-14 20:00:00
King's Park,0.0,0.0,0.0,2024-01-14 21:00:00
King's Park,0.0,0.0,0.0,2024-01-14 22:00:00
King's Park,0.0,0.0,0.0,2024-01-14 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-15 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-15 01:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-01-15 02:00:00
Kau Sai Chau,0.0,0.16666666666666666,0.0,2024-01-15 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-15 04:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-15 05:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-15 06:00:00
Kau Sai Chau,41.166666666666664,85.0,20.333333333333332,2024-01-15 07:00:00
Kau Sai Chau,205.66666666666666,414.5,60.666666666666664,2024-01-15 08:00:00
Kau Sai Chau,421.8333333333333,699.6666666666666,82.33333333333333,2024-01-15 09:00:00
Kau Sai Chau,594.1666666666666,787.5,95.5,2024-01-15 10:00:00
Kau Sai Chau,712.1666666666666,831.1666666666666,107.33333333333333,2024-01-15 11:00:00
Kau Sai Chau,754.0,839.5,112.16666666666667,2024-01-15 12:00:00
Kau Sai Chau,726.5,822.1666666666666,113.16666666666667,2024-01-15 13:00:00
Kau Sai Chau,632.1666666666666,783.5,110.33333333333333,2024-01-15 14:00:00
Kau Sai Chau,478.0,723.6666666666666,95.33333333333333,2024-01-15 15:00:00
Kau Sai Chau,269.8333333333333,556.3333333333334,79.0,2024-01-15 16:00:00
Kau Sai Chau,71.16666666666667,193.5,38.0,2024-01-15 17:00:00
Kau Sai Chau,0.5,0.0,0.5,2024-01-15 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-15 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-15 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-15 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-15 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-15 23:00:00
King's Park,0.0,0.0,0.0,2024-01-15 00:00:00
King's Park,0.0,0.0,0.0,2024-01-15 01:00:00
King's Park,0.0,0.0,0.0,2024-01-15 02:00:00
King's Park,0.0,0.0,0.0,2024-01-15 03:00:00
King's Park,0.0,0.0,0.0,2024-01-15 04:00:00
King's Park,0.0,0.0,0.0,2024-01-15 05:00:00
King's Park,0.0,0.0,0.0,2024-01-15 06:00:00
King's Park,28.666666666666668,65.83333333333333,15.0,2024-01-15 07:00:00
King's Park,219.0,580.8333333333334,52.833333333333336,2024-01-15 08:00:00
King's Park,426.6666666666667,745.5,80.0,2024-01-15 09:00:00
King's Park,595.0,826.8333333333334,96.83333333333333,2024-01-15 10:00:00
King's Park,717.0,883.8333333333334,106.16666666666667,2024-01-15 11:00:00
King's Park,759.0,893.1666666666666,107.0,2024-01-15 12:00:00
King's Park,729.0,889.0,104.66666666666667,2024-01-15 13:00:00
King's Park,630.6666666666666,842.6666666666666,102.16666666666667,2024-01-15 14:00:00
King's Park,480.1666666666667,782.5,91.5,2024-01-15 15:00:00
King's Park,276.8333333333333,636.6666666666666,69.66666666666667,2024-01-15 16:00:00
King's Park,63.333333333333336,157.0,35.5,2024-01-15 17:00:00
King's Park,0.3333333333333333,0.0,0.5,2024-01-15 18:00:00
King's Park,0.0,0.0,0.0,2024-01-15 19:00:00
King's Park,0.0,0.0,0.0,2024-01-15 20:00:00
King's Park,0.0,0.0,0.0,2024-01-15 21:00:00
King's Park,0.0,0.0,0.0,2024-01-15 22:00:00
King's Park,0.0,0.0,0.0,2024-01-15 23:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-16 00:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-16 01:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-16 02:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-16 03:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-16 04:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-16 05:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-16 06:00:00
Kau Sai Chau,12.666666666666666,0.0,12.5,2024-01-16 07:00:00
Kau Sai Chau,93.5,37.333333333333336,83.5,2024-01-16 08:00:00
Kau Sai Chau,135.5,0.0,133.16666666666666,2024-01-16 09:00:00
Kau Sai Chau,206.16666666666666,0.16666666666666666,202.16666666666666,2024-01-16 10:00:00
Kau Sai Chau,294.5,5.0,283.6666666666667,2024-01-16 11:00:00
Kau Sai Chau,699.8333333333334,505.3333333333333,301.3333333333333,2024-01-16 12:00:00
Kau Sai Chau,734.6666666666666,704.5,201.33333333333334,2024-01-16 13:00:00
Kau Sai Chau,647.8333333333334,649.8333333333334,207.33333333333334,2024-01-16 14:00:00
Kau Sai Chau,491.0,450.0,239.5,2024-01-16 15:00:00
Kau Sai Chau,240.33333333333334,213.16666666666666,156.5,2024-01-16 16:00:00
Kau Sai Chau,44.166666666666664,1.1666666666666667,43.166666666666664,2024-01-16 17:00:00
Kau Sai Chau,0.3333333333333333,0.0,0.3333333333333333,2024-01-16 18:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-16 19:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-16 20:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-16 21:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-16 22:00:00
Kau Sai Chau,0.0,0.0,0.0,2024-01-16 23:00:00
King's Park,0.0,0.0,0.0,2024-01-16 00:00:00
King's Park,0.0,0.0,0.0,2024-01-16 01:00:00
King's Park,0.0,0.0,0.0,2024-01-16 02:00:00
King's Park,0.0,0.0,0.0,2024-01-16 03:00:00
King's Park,0.0,0.0,0.0,2024-01-16 04:00:00
King's Park,0.0,0.0,0.0,2024-01-16 05:00:00
King's Park,0.0,0.0,0.0,2024-01-16 06:00:00
King's Park,10.5,0.0,9.333333333333334,2024-01-16 07:00:00
King's Park,181.66666666666666,173.83333333333334,106.83333333333333,2024-01-16 08:00:00
King's Park,160.66666666666666,30.0,158.83333333333334,2024-01-16 09:00:00
King's Park,159.66666666666666,0.3333333333333333,153.16666666666666,2024-01-16 10:00:00
King's Park,238.33333333333334,0.6666666666666666,232.5,2024-01-16 11:00:00
King's Park,494.5,257.1666666666667,279.3333333333333,2024-01-16 12:00:00
King's Park,737.0,763.3333333333334,189.5,2024-01-16 13:00:00
King's Park,631.3333333333334,705.8333333333334,175.33333333333334,2024-01-16 14:00:00
King's Park,463.1666666666667,563.3333333333334,177.83333333333334,2024-01-16 15:00:00
King's Park,244.16666666666666,331.6666666666667,135.0,2024-01-16 16:00:00
